Product Name,Category,Cost Price,Stock Level,Restock Date,Warehouse/Store ID
Product_543,Furniture,4594.58,70,2024-01-19,19
Product_544,Electronics,3436.17,183,2024-08-15,3
Product_545,Sports,179.29,218,2024-08-15,22
Product_546,Sports,4602.58,25,2024-08-20,14
Product_547,Clothing,3615.73,130,2024-03-19,2
Product_548,Electronics,2488.24,363,2024-04-02,8
Product_549,Clothing,2341.93,330,2024-02-07,13
Product_550,Groceries,4669.26,324,2024-01-11,17
Product_551,Clothing,2772.54,459,2024-09-12,11
Product_552,Clothing,2538.74,353,2024-11-24,22
Product_553,Sports,3884.39,344,2024-11-29,5
Product_554,Sports,2985.92,414,2024-04-17,16
Product_555,Sports,1281.86,399,2024-10-18,12
Product_556,Groceries,4994.45,360,2024-11-10,2
Product_557,Sports,1439.86,403,2024-12-27,8
Product_558,Electronics,3431.48,94,2024-06-04,24
Product_559,Furniture,2474.19,228,2024-09-20,23
Product_560,Electronics,653.08,43,2024-09-06,11
Product_561,Electronics,4796.95,465,2024-09-04,21
Product_562,Sports,1711.86,15,2024-04-30,18
Product_563,Furniture,3302.23,68,2024-05-18,18
Product_564,Furniture,3701.65,497,2024-09-09,12
Product_565,Furniture,2003.84,314,2024-11-12,11
Product_566,Groceries,1340.65,342,2024-03-13,24
Product_567,Sports,341.57,31,2024-03-26,4
Product_568,Furniture,4760.24,498,2024-09-25,1
Product_569,Groceries,2931.3,466,2024-10-05,11
Product_570,Clothing,3596.24,426,2024-11-27,17
Product_571,Clothing,2370.82,370,2024-02-08,16
Product_572,Groceries,1204.38,22,2024-10-11,12
Product_573,Groceries,4977.29,44,2024-05-06,13
Product_574,Sports,4838.61,57,2024-05-18,1
Product_575,Sports,4306.97,196,2024-10-08,15
Product_576,Clothing,4584.84,221,2024-02-07,14
Product_577,Furniture,2896.45,131,2024-04-14,3
Product_578,Clothing,1870.55,372,2024-04-23,13
Product_579,Furniture,1748.6,422,2024-12-14,13
Product_580,Furniture,4671.94,2,2024-06-04,5
Product_581,Sports,4796.38,63,2024-02-02,22
Product_582,Electronics,2230.4,114,2024-04-22,21
Product_583,Electronics,3055.1,406,2024-05-20,14
Product_584,Groceries,4036.08,496,2024-04-17,14
Product_585,Sports,3527.41,268,2024-02-08,14
Product_586,Furniture,4354.91,177,2024-12-14,20
Product_587,Electronics,3062.73,477,2024-02-03,21
Product_588,Furniture,2933.28,103,2024-04-03,12
Product_589,Electronics,1910.12,85,2024-03-15,18
Product_590,Electronics,412.73,328,2024-09-17,20
Product_591,Electronics,324.93,116,2024-12-27,20
Product_592,Sports,801.17,118,2024-07-20,12
Product_593,Clothing,335.98,73,2024-10-13,3
Product_594,Furniture,2698.96,359,2024-10-21,23
Product_595,Sports,2047.71,183,2024-06-10,21
Product_596,Sports,180.06,62,2024-03-16,16
Product_597,Sports,158.37,167,2024-07-22,11
Product_598,Sports,2638.93,432,2024-08-24,24
Product_599,Sports,2768.11,208,2024-12-25,23
Product_600,Groceries,234.56,40,2024-05-15,21
Product_601,Furniture,3366.44,372,2024-08-02,6
Product_602,Sports,673.05,199,2024-07-12,23
Product_603,Furniture,2497.86,96,2024-10-01,2
Product_604,Groceries,836.12,58,2024-07-24,13
Product_605,Groceries,243.35,271,2024-12-27,20
Product_606,Furniture,1101.21,284,2024-06-06,9
Product_607,Electronics,2347.52,488,2024-07-17,12
Product_608,Clothing,3732.35,19,2024-08-25,5
Product_609,Electronics,1364.51,121,2024-05-28,21
Product_610,Electronics,3441.07,182,2024-10-05,20
Product_611,Electronics,4320.33,273,2024-04-17,1
Product_612,Sports,1385.4,389,2024-09-16,14
Product_613,Groceries,2635.02,360,2024-04-26,5
Product_614,Electronics,2076.7,91,2024-12-02,16
Product_615,Groceries,185.96,313,2024-01-09,16
Product_616,Furniture,1989.77,429,2024-02-12,17
Product_617,Clothing,1917.14,399,2024-05-25,16
Product_618,Furniture,3128.39,267,2024-05-23,17
Product_619,Furniture,4338.84,18,2024-12-06,12
Product_620,Sports,3375.75,135,2024-08-06,19
Product_621,Clothing,1809.15,356,2024-11-16,17
Product_622,Furniture,2271.91,315,2024-04-21,16
Product_623,Furniture,4441.44,239,2024-10-23,11
Product_624,Clothing,3213.06,456,2024-10-19,8
Product_625,Clothing,1979.71,63,2024-05-14,8
Product_626,Furniture,3020.81,358,2024-09-15,15
Product_627,Clothing,3239.45,488,2024-10-22,7
Product_628,Furniture,2437.26,144,2024-06-12,20
Product_629,Furniture,4333.63,63,2024-04-16,24
Product_630,Sports,4072.98,399,2024-04-28,16
Product_631,Electronics,2645.83,99,2024-02-25,18
Product_632,Furniture,4793.85,305,2024-06-24,3
Product_633,Groceries,4768.42,468,2024-10-01,5
Product_634,Electronics,4832.01,382,2024-11-15,18
Product_635,Electronics,1141.51,59,2024-08-25,16
Product_636,Electronics,561.7,401,2024-09-26,4
Product_637,Sports,3114.52,218,2024-06-18,12
Product_638,Furniture,3651.46,18,2024-10-19,18
Product_639,Sports,1569.64,221,2024-01-25,23
Product_640,Furniture,2711.51,191,2024-02-05,11
Product_641,Sports,3256.92,411,2024-10-02,7
Product_642,Sports,2343.65,356,2024-05-11,20
Product_643,Groceries,2729.64,324,2024-06-12,22
Product_644,Sports,422.21,185,2024-05-02,24
Product_645,Clothing,4970.8,355,2024-12-28,1
Product_646,Groceries,1924.45,485,2024-05-23,13
Product_647,Sports,1065.9,348,2024-08-24,21
Product_648,Electronics,2426.08,392,2024-09-29,4
Product_649,Clothing,1621.44,472,2024-09-24,10
Product_650,Clothing,1988.04,46,2024-12-13,11
Product_651,Clothing,2836.19,55,2024-12-24,22
Product_652,Groceries,1428.25,133,2024-05-26,3
Product_653,Sports,3349.08,375,2024-12-07,7
Product_654,Sports,2187.08,395,2024-07-02,7
Product_655,Electronics,466.52,301,2024-08-14,3
Product_656,Electronics,4440.25,29,2024-12-06,19
Product_657,Clothing,2413.06,368,2024-08-08,7
Product_658,Electronics,4618.51,186,2024-03-16,1
Product_659,Groceries,1934.18,299,2024-09-25,2
Product_660,Sports,2736.09,244,2024-12-07,15
Product_661,Clothing,4374.13,8,2024-12-22,4
Product_662,Electronics,2337.97,423,2024-04-02,8
Product_663,Groceries,3183.99,405,2024-10-25,21
Product_664,Groceries,1272.94,254,2024-12-17,14
Product_665,Electronics,1228.71,173,2024-04-01,8
Product_666,Sports,2736.11,282,2024-04-23,17
Product_667,Electronics,3085.28,9,2024-10-09,17
Product_668,Clothing,3296.09,363,2024-10-02,3
Product_669,Electronics,3854.76,447,2024-01-09,13
Product_670,Groceries,4616.77,332,2024-03-07,16
Product_671,Electronics,1238.71,331,2024-05-31,16
Product_672,Sports,3116.35,55,2024-05-08,1
Product_673,Furniture,2243.48,430,2024-10-21,10
Product_674,Electronics,491.68,267,2024-04-06,15
Product_675,Sports,2295.11,283,2024-10-10,19
Product_676,Sports,3963.92,58,2024-07-22,12
Product_677,Groceries,441.65,61,2024-05-09,8
Product_678,Sports,3050.78,163,2024-05-29,2
Product_679,Sports,2079.85,254,2024-08-18,16
Product_680,Sports,3287.63,398,2024-11-30,22
Product_681,Sports,4115.78,264,2024-12-02,6
Product_682,Clothing,2731.15,465,2024-11-23,2
Product_683,Clothing,1554.57,125,2024-08-08,22
Product_684,Groceries,496.25,231,2024-01-30,1
Product_685,Electronics,1479.07,90,2024-08-13,11
Product_686,Sports,1855.03,407,2024-08-25,14
Product_687,Electronics,3224.31,289,2024-04-02,20
Product_688,Electronics,1972.34,174,2024-01-21,5
Product_689,Groceries,2043.37,111,2024-01-07,15
Product_690,Sports,1487.93,373,2024-04-23,22
Product_691,Sports,1846.27,264,2024-05-04,3
Product_692,Furniture,1366.84,412,2024-10-02,7
Product_693,Electronics,3683.94,47,2024-02-29,1
Product_694,Electronics,4915.66,81,2024-11-18,13
Product_695,Clothing,3686.5,411,2024-08-04,16
Product_696,Furniture,414.46,276,2024-05-05,1
Product_697,Clothing,3181.91,226,2024-05-25,4
Product_698,Clothing,3529.33,48,2024-04-21,1
Product_699,Clothing,3902.31,22,2024-07-02,24
Product_700,Groceries,3825.3,28,2024-12-25,15
Product_701,Groceries,2566.52,100,2024-07-12,1
Product_702,Clothing,1348.99,483,2024-01-21,10
Product_703,Furniture,646.93,457,2024-11-13,22
Product_704,Electronics,91.44,339,2024-07-06,9
Product_705,Furniture,57.51,266,2024-10-23,3
Product_706,Sports,4684.22,190,2024-05-16,4
Product_707,Groceries,3059.37,249,2024-01-03,5
Product_708,Electronics,2892.27,37,2024-10-04,2
Product_709,Electronics,1914.45,20,2024-07-21,20
Product_710,Sports,4002.71,414,2024-11-26,19
Product_711,Sports,1139.89,204,2024-12-16,12
Product_712,Clothing,3703.5,371,2024-05-18,8
Product_713,Groceries,1845.84,310,2024-01-24,15
Product_714,Groceries,3553.4,439,2024-09-30,19
Product_715,Furniture,3546.66,209,2024-09-22,6
Product_716,Clothing,1610.76,301,2024-07-20,15
Product_717,Clothing,4674.57,347,2024-03-30,1
Product_718,Clothing,2562.93,5,2024-11-24,23
Product_719,Clothing,1325.79,409,2024-12-01,15
Product_720,Groceries,3385.28,163,2024-01-12,10
Product_721,Groceries,3766.78,62,2024-10-20,6
Product_722,Clothing,4755.89,323,2024-06-25,17
Product_723,Furniture,412.71,95,2024-10-07,16
Product_724,Electronics,2722.72,129,2024-01-05,19
Product_725,Electronics,2477.36,182,2024-10-19,15
Product_726,Furniture,1585.72,469,2024-04-12,17
Product_727,Clothing,3850.67,140,2024-12-15,22
Product_728,Groceries,1011.62,267,2024-12-11,16
Product_729,Electronics,1672.4,117,2024-02-16,5
Product_730,Sports,3842.45,194,2024-08-26,24
Product_731,Sports,2412.49,327,2024-04-14,2
Product_732,Furniture,723.67,248,2024-03-15,7
Product_733,Clothing,4476.61,423,2024-03-14,13
Product_734,Electronics,3667.5,92,2024-11-02,11
Product_735,Clothing,2835.57,183,2024-10-14,7
Product_736,Electronics,3066.16,85,2024-05-22,7
Product_737,Furniture,3148.63,318,2024-07-20,17
Product_738,Furniture,2521.51,152,2024-06-28,18
Product_739,Sports,3736.47,7,2024-12-16,18
Product_740,Clothing,3590.86,456,2024-10-11,15
Product_741,Sports,63.81,287,2024-06-27,13
Product_742,Clothing,597.23,44,2024-05-12,3
Product_743,Sports,175.29,281,2024-03-22,16
Product_744,Groceries,886.08,288,2024-07-29,2
Product_745,Groceries,407.79,140,2024-05-01,21
Product_746,Groceries,1009.28,223,2024-04-13,8
Product_747,Groceries,2715.63,127,2024-06-05,17
Product_748,Electronics,3365.0,495,2024-05-03,9
Product_749,Groceries,4596.99,426,2024-01-17,5
Product_750,Furniture,3709.51,141,2024-11-26,13
Product_751,Furniture,205.91,312,2024-06-25,17
Product_752,Electronics,2370.11,395,2024-06-28,19
Product_753,Groceries,3394.4,486,2024-09-12,4
Product_754,Groceries,1609.89,164,2024-08-02,1
Product_755,Groceries,1876.04,160,2024-08-12,20
Product_756,Sports,4023.87,402,2024-05-20,21
Product_757,Clothing,282.82,19,2024-09-27,10
Product_758,Sports,2721.35,306,2024-07-19,8
Product_759,Clothing,4032.24,178,2024-09-30,7
Product_760,Groceries,3997.2,200,2024-04-24,20
Product_761,Groceries,646.85,25,2024-05-01,1
Product_762,Sports,4232.08,189,2024-12-19,22
Product_763,Sports,432.51,32,2024-02-04,4
Product_764,Clothing,4624.12,262,2024-03-01,9
Product_765,Furniture,1120.68,179,2024-11-28,20
Product_766,Clothing,620.42,201,2024-09-25,8
Product_767,Sports,416.08,219,2024-10-25,2
Product_768,Sports,1749.87,253,2024-12-29,13
Product_769,Electronics,1775.44,260,2024-08-28,21
Product_770,Sports,2654.44,435,2024-05-15,14
Product_771,Electronics,3678.09,163,2024-03-12,22
Product_772,Furniture,2573.27,123,2024-07-28,4
Product_773,Clothing,4895.79,51,2024-05-23,7
Product_774,Clothing,1091.09,144,2024-11-04,14
Product_775,Electronics,1092.26,91,2024-02-27,10
Product_776,Clothing,3539.43,385,2024-10-10,4
Product_777,Sports,1605.18,341,2024-05-25,7
Product_778,Groceries,899.43,496,2024-05-30,5
Product_779,Electronics,3972.61,186,2024-07-27,17
Product_780,Clothing,1169.79,480,2024-10-01,23
Product_781,Electronics,3757.14,145,2024-08-09,4
Product_782,Electronics,1073.12,16,2024-08-26,12
Product_783,Groceries,4700.11,62,2024-01-19,12
Product_784,Sports,1510.75,63,2024-02-16,16
Product_785,Electronics,3761.14,390,2024-02-23,12
Product_786,Clothing,4215.12,479,2024-05-22,7
Product_787,Furniture,657.06,38,2024-03-16,21
Product_788,Electronics,386.76,36,2024-06-20,6
Product_789,Electronics,3011.84,37,2024-04-06,7
Product_790,Groceries,3119.47,92,2024-06-24,5
Product_791,Sports,3132.64,242,2024-09-03,12
Product_792,Furniture,2308.05,175,2024-05-31,15
Product_793,Clothing,4676.81,323,2024-07-04,24
Product_794,Furniture,3475.9,237,2024-09-07,21
Product_795,Clothing,417.37,86,2024-05-03,20
Product_796,Sports,3935.79,398,2024-08-09,23
Product_797,Clothing,1413.69,16,2024-08-16,6
Product_798,Groceries,3629.01,151,2024-11-04,7
Product_799,Groceries,343.09,121,2024-11-02,24
Product_800,Groceries,3845.13,423,2024-05-25,23
Product_801,Groceries,2736.69,223,2024-09-29,14
Product_802,Furniture,3617.72,450,2024-06-26,22
Product_803,Sports,2496.56,32,2024-04-24,13
Product_804,Clothing,4015.51,490,2024-06-19,19
Product_805,Clothing,4737.78,494,2024-05-22,19
Product_806,Groceries,3725.31,208,2024-01-30,9
Product_807,Groceries,3733.63,57,2024-05-25,18
Product_808,Electronics,1122.65,36,2024-02-27,19
Product_809,Sports,1804.62,408,2024-09-27,21
Product_810,Furniture,668.96,107,2024-08-15,23
Product_811,Clothing,2685.52,269,2024-03-17,10
Product_812,Electronics,2260.46,428,2024-02-01,18
Product_813,Electronics,1508.77,155,2024-08-18,3
Product_814,Clothing,392.49,169,2024-11-19,18
Product_815,Furniture,4660.4,37,2024-12-19,9
Product_816,Electronics,3046.79,413,2024-09-22,22
Product_817,Electronics,1658.73,122,2024-04-28,10
Product_818,Sports,1771.22,213,2024-04-24,19
Product_819,Furniture,2007.3,407,2024-03-31,12
Product_820,Electronics,4067.57,124,2024-08-13,5
Product_821,Furniture,1091.67,478,2024-09-27,11
Product_822,Clothing,4289.52,1,2024-02-01,7
Product_823,Groceries,1591.37,399,2024-10-02,14
Product_824,Electronics,4361.75,30,2024-02-22,5
Product_825,Sports,4484.64,452,2024-06-13,23
Product_826,Clothing,3498.49,347,2024-05-15,1
Product_827,Furniture,4478.91,480,2024-07-04,4
Product_828,Clothing,3748.16,54,2024-02-03,15
Product_829,Electronics,765.47,44,2024-11-28,1
Product_830,Furniture,4783.02,327,2024-05-03,4
Product_831,Groceries,991.03,442,2024-08-30,12
Product_832,Clothing,2498.41,421,2024-05-10,21
Product_833,Electronics,1948.18,459,2024-11-21,10
Product_834,Sports,1773.32,394,2024-03-22,12
Product_835,Furniture,3928.91,112,2024-02-07,17
Product_836,Clothing,1490.24,199,2024-04-06,10
Product_837,Clothing,2711.5,13,2024-05-11,22
Product_838,Groceries,1716.25,109,2024-01-22,5
Product_839,Groceries,4472.71,216,2024-05-27,19
Product_840,Sports,817.84,159,2024-01-17,15
Product_841,Sports,918.69,256,2024-07-01,9
Product_842,Electronics,600.56,30,2024-01-22,24
Product_843,Electronics,3801.1,210,2024-02-01,9
Product_844,Sports,849.39,306,2024-09-03,21
Product_845,Sports,2688.87,420,2024-11-24,20
Product_846,Furniture,3845.56,432,2024-02-29,13
Product_847,Groceries,621.84,319,2024-04-23,20
Product_848,Electronics,4655.84,149,2024-08-31,22
Product_849,Groceries,1455.96,246,2024-10-21,5
Product_850,Groceries,3971.91,399,2024-05-15,20
Product_851,Sports,3978.12,139,2024-08-13,12
Product_852,Furniture,1774.3,397,2024-01-21,11
Product_853,Clothing,2775.37,24,2024-07-31,14
Product_854,Furniture,3172.64,457,2024-11-08,5
Product_855,Furniture,2106.99,54,2024-04-20,7
Product_856,Groceries,1821.52,74,2024-05-01,23
Product_857,Furniture,4268.05,326,2024-06-16,6
Product_858,Electronics,1049.55,487,2024-10-13,18
Product_859,Groceries,3984.93,173,2024-06-10,10
Product_860,Electronics,1058.44,424,2024-01-02,6
Product_861,Clothing,3515.59,362,2024-12-29,21
Product_862,Groceries,1473.78,36,2024-10-10,7
Product_863,Clothing,4640.52,70,2024-07-28,22
Product_864,Groceries,3046.63,71,2024-04-19,21
Product_865,Sports,2690.91,231,2024-04-28,14
Product_866,Furniture,1511.22,46,2024-10-15,14
Product_867,Sports,2567.89,11,2024-11-06,16
Product_868,Clothing,376.04,452,2024-10-14,11
Product_869,Furniture,759.57,31,2024-05-06,16
Product_870,Groceries,1510.42,49,2024-05-30,8
Product_871,Furniture,4748.83,146,2024-08-09,13
Product_872,Electronics,2365.98,157,2024-02-07,18
Product_873,Furniture,2032.08,25,2024-10-10,8
Product_874,Electronics,3874.16,114,2024-04-11,16
Product_875,Furniture,3483.77,250,2024-06-02,24
Product_876,Electronics,3336.57,95,2024-08-13,21
Product_877,Clothing,3048.19,279,2024-09-06,18
Product_878,Sports,693.33,85,2024-12-21,6
Product_879,Groceries,1983.35,177,2024-06-12,21
Product_880,Furniture,4510.82,285,2024-07-25,14
Product_881,Sports,4800.37,479,2024-05-24,17
Product_882,Groceries,2191.76,73,2024-07-23,13
Product_883,Groceries,55.22,164,2024-11-09,22
Product_884,Electronics,2521.66,414,2024-09-10,23
Product_885,Clothing,1174.52,351,2024-09-11,23
Product_886,Clothing,980.94,280,2024-09-21,4
Product_887,Sports,1454.77,390,2024-09-26,18
Product_888,Clothing,657.01,140,2024-10-22,24
Product_889,Furniture,277.02,351,2024-05-07,18
Product_890,Clothing,2251.27,359,2024-10-10,4
Product_891,Sports,1349.63,266,2024-05-22,5
Product_892,Clothing,1318.16,71,2024-07-27,23
Product_893,Furniture,1146.7,255,2024-10-08,11
Product_894,Electronics,2508.37,326,2024-03-15,15
Product_895,Sports,3679.47,353,2024-01-29,21
Product_896,Electronics,3301.69,20,2024-06-15,7
Product_897,Electronics,4880.88,383,2024-06-21,22
Product_898,Electronics,4574.31,299,2024-05-15,12
Product_899,Groceries,2115.83,52,2024-01-05,13
Product_900,Groceries,4074.25,387,2024-04-27,12
Product_901,Electronics,963.13,384,2024-10-07,9
Product_902,Sports,1100.93,308,2024-01-09,9
Product_903,Furniture,3519.57,427,2024-02-15,19
Product_904,Furniture,1122.71,147,2024-02-20,12
Product_905,Clothing,2283.4,333,2024-11-23,3
Product_906,Sports,1644.13,454,2024-08-28,20
Product_907,Groceries,1201.56,393,2024-06-22,1
Product_908,Electronics,814.52,203,2024-03-22,10
Product_909,Clothing,3078.65,207,2024-03-15,23
Product_910,Furniture,328.14,32,2024-03-24,5
Product_911,Groceries,3527.63,0,2024-06-03,10
Product_912,Groceries,4478.9,379,2024-10-19,8
Product_913,Electronics,1750.19,140,2024-12-01,12
Product_914,Furniture,2095.43,252,2024-04-23,23
Product_915,Sports,2973.38,239,2024-05-12,18
Product_916,Groceries,3347.88,340,2024-06-25,19
Product_917,Electronics,2746.81,93,2024-02-19,20
Product_918,Sports,3467.23,461,2024-11-14,11
Product_919,Furniture,4052.37,223,2024-09-21,4
Product_920,Groceries,4950.72,254,2024-03-18,22
Product_921,Sports,1994.06,210,2024-10-05,4
Product_922,Sports,2944.17,106,2024-02-28,24
Product_923,Sports,1912.12,125,2024-03-27,12
Product_924,Groceries,1227.75,15,2024-08-01,14
Product_925,Groceries,4988.02,211,2024-05-31,24
Product_926,Clothing,118.72,48,2024-07-20,15
Product_927,Furniture,370.26,189,2024-02-07,20
Product_928,Electronics,2936.07,120,2024-12-30,18
Product_929,Sports,3563.74,131,2024-06-29,12
Product_930,Clothing,3657.74,97,2024-11-29,22
Product_931,Electronics,3531.4,80,2024-01-22,18
Product_932,Clothing,3953.57,367,2024-12-25,11
Product_933,Groceries,3736.05,327,2024-11-24,23
Product_934,Sports,2752.59,21,2024-02-27,18
Product_935,Electronics,2377.06,438,2024-04-12,15
Product_936,Electronics,3615.34,333,2024-04-22,1
Product_937,Electronics,3675.03,27,2024-01-08,24
Product_938,Electronics,1696.12,216,2024-12-19,11
Product_939,Electronics,64.63,485,2024-06-14,13
Product_940,Clothing,1605.82,338,2024-10-08,7
Product_941,Sports,2696.95,262,2024-10-17,15
Product_942,Groceries,2654.25,158,2024-10-22,10
Product_943,Groceries,1930.34,261,2024-03-01,14
Product_944,Groceries,4665.05,331,2024-12-25,24
Product_945,Groceries,2407.96,213,2024-02-01,19
Product_946,Clothing,738.3,273,2024-01-26,12
Product_947,Furniture,1008.1,283,2024-05-01,11
Product_948,Sports,518.2,428,2024-02-18,15
Product_949,Electronics,1377.98,417,2024-02-15,8
Product_950,Furniture,1558.4,446,2024-02-13,5
Product_951,Groceries,1704.11,185,2024-06-15,18
Product_952,Furniture,4189.06,93,2024-07-19,13
Product_953,Sports,3839.12,184,2024-03-23,16
Product_954,Electronics,2505.75,422,2024-11-06,7
Product_955,Electronics,2249.52,457,2024-12-16,24
Product_956,Sports,1921.58,39,2024-03-03,18
Product_957,Sports,117.15,38,2024-09-14,4
Product_958,Groceries,4602.65,216,2024-08-29,24
Product_959,Electronics,1492.9,187,2024-04-29,14
Product_960,Furniture,4217.39,466,2024-08-21,1
Product_961,Clothing,3717.13,229,2024-09-06,1
Product_962,Clothing,616.33,100,2024-12-27,4
Product_963,Sports,1600.49,143,2024-06-23,14
